L,N,k,instance_idx,n_colors,n_quartets,rng_seed,syk_generator_model,quartet_sampling_model,coupling_model,parent_coloring_model,numpy_version,networkx_version,quartets_sha256,coloring_sha256
10,100,0.5,2,10,103,2,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,87ae32cea7132d19d17e31acd6d101e17886ddf0ad7ab97d924e223302d9e354,2e5cff1ad8f84a610fdbba4e9b730e7ce38c814b83c81cec3de0c83efa0f37a5
10,100,0.5,3,9,99,3,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,9ce8bc583f571341e6d8302b0380fcb8a6c7d8e729f667a091b629c3b70940b8,82285bb0cb89ba353628f1fa0aa33c5d7b0a420453a9dbc9138bb44756d4fb85
10,100,0.5,4,11,122,4,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,b0dee264004083753609a4dc736581a513a64f8ad13f36a7353a549fd7e9232d,32750ec03dee57f70d0e82013b4b0f3d6058c59ef7e9febf334ec9ed18c7f96c
10,100,0.5,5,11,111,5,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,93a1f14a73651f54385270b96146411b68129d2d5d5bcb481569879b9f93acea,32ae3302730114f9b593ad1f5f5252fc6d0e8e639abe5d028724f597333615e5
10,100,0.5,6,11,111,6,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,7948c99c61cd5751016df93a663441f64d127c63587c726d8504270cbe5e1fd0,1212f5d26304aafdf9fc127976eee7a50be746891b2cf61fbbede80f310122ec
10,100,0.5,7,10,106,7,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,aa920674f6be5480d992a17e0c110261fdd7ab3effd4ab41d666362c5ac58a97,27bbaedda954cd6fb09ef856433a1dba098635a24b2b396f95bcaa58fa84c6aa
10,100,0.5,8,10,93,8,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,7bee44e844623b2d36a6db86e376d7f8f13ca658cefc06b660d22efcc6e9c583,3626fb2e39b257df4237929fdce659f6b2aece261f595b5b04e1b223b71dfe07
10,100,0.5,9,12,116,9,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,747378af04bf6f9e8bc1167ad403d5b7d0a08003d5d172e7f9ca5115d6cf36a7,6db701007d8faf5e616790293042d7e211875571a2cfd6d6d07052f8ae1eebd9
10,100,1.0,0,15,175,0,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,ea03b8e148b669d25caa4a0aa4ffb08dee0ac45acfd034a8093c00c2f4c854ff,3eb085f8b83129643159078e083c166fcebc443ee224dbeb419a9266ba09128e
10,100,1.0,1,16,196,1,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,34c3d7f01b4e6d39f46cf8f43d6bc3952182c5c23a200cf0d89758234585839c,ed5c7c8f5c3b1d4c37a10d4924efab72f5cccb5378a5e80e630769f3f1104224
10,100,1.0,2,20,203,2,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,5aa33e85b019ce9bc0ddb0bcea2f448ea75862f0a9e3039977971c791c393743,46dca7626dd2963f80b9fed61accf8ae46efe797715e1c34d886e5cbf0729e91
10,100,1.0,3,16,197,3,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,56e9f77a232856abf9bce7cbe5b3e6ab53125d3267a3cdc4fb0465ddc09d60ef,092a15627a9668f8d2b64b888a73a81e5c1fe4ad687a2ddb386cc72ed46e2ad5
10,100,1.0,4,14,169,4,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,5f4690e419b2c351f0de3f00ddab1acac170e65a6e821fc0296327e24ba861ec,a94736bf4f4aefd95d7bb160d0652df2952b1b5e655f0f3c65bde8993f9d4711
10,100,1.0,5,16,214,5,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,82202dcfaae00e69553ffb75a142a16cb94a9f29788d84fa16e14af4a33b20b6,bbb473ab9b661daa5019ef8d6be49db642bb67c3ebee68a190c0f151637b7fab
10,100,1.0,6,17,214,6,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,62bbaef70ca442b4df56383d1b2e03852acdd48fdffa47cda5cc7c728a918ebf,f6885f4105b805c219c140b0b58b275573051e3371f2573c1c862702647f62da
10,100,1.0,7,18,203,7,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,82330c649b7e79a9d99a34fb5e7410e190ba64e419609acbbdb8f9a15de41fb2,fbd09199478a16a216f9e50018e7488e40f8d353e9ae904205fb78d567e9db72
10,100,1.0,8,15,188,8,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,8d956e4d25e8410e8467b1d7093c83c7e9bcd0956c17b4f2fbd1a26f45af023c,f46f7dcabe3437f1934ed639f10dcf3119ffdd69efefb39f6eb8e4425b1ba867
10,100,1.0,9,17,218,9,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,001ce1e64106be998d7b64ba1708663c39bbd8cc31580b8f497438d095173475,0eccf1d378da09280d6b2ec8c29e4f98e136c4c86bd9b05d38ca2e09cec3e066
10,100,2.0,0,29,426,0,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,4f28dbdcc2eed0295b3bacc1ed5e675e7793b4bb59d3040b8ce8fcfbe8280557,d16aad27038d6e2cf7a08af09ac992218680bd8100b3d51e604c6eefb59eabbb
10,100,2.0,1,27,392,1,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,82acb9b7c767de90cf8778a709cf307f699a1eec01d397a63daf84b6379bc5df,2778459d77fb29df888b2e6a92fb263b8d609f7316d24acb2db979f3ab53723f
10,100,2.0,2,29,403,2,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,f0d09db5365ea22c086cdd857d772dc2a5acb4d3694a9cc4129a540a9e686550,4efd734a1c6a24f6406282c8dcc4fb0a4b806dcbe2b57661c1f9dd6ee48920d2
10,100,2.0,3,28,396,3,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,6f885b08d0a08cf1447baf83a1c7ae3afc1ed0ec79844c92d9659470bda1c21b,1609549af7e303a5714dede4765283b6f8b81b3e08dc8bc607b2952166155e1e
10,100,2.0,4,25,354,4,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,c3cbacb8249aef42a167f23ad6a7e33c7e5fca322e12f8aaa69a4c44dc6330de,791897b8b14e8b56f60abc0339d8b58982d49cb8a218351bea52a57b3e2c8214
10,100,2.0,5,29,418,5,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,997dd3a03b043de3ea101f8d996d552900b35c76f49cb270d98ad9326754c4e6,4a17e78bcc026e9c1f64f79bb17c07b5617fdb52245357de74fe6b948952bf92
10,100,2.0,6,29,417,6,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,30197167d01021e52628e3485c4992900544bcf9417f6b74f69b533dc78b5119,6359268b878c6b28fd30bd160299f69410096587eeaa79761b7d76afc292456f
10,100,2.0,7,28,401,7,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,f37c7e6e23b59247a78ec377e5f7340a9cf9dd897241515192a4ebe2f27ebf4a,cf3179f124e7af0c211ec5ad5ebd14ab0a82a1190c6771b05c66569dfc676f44
10,100,2.0,8,26,380,8,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,6174a807cfb7cec3f73a2547ee1d819d13d88e603b3764b391f9daae3945d2d6,eea651dbd663e5c47f9d9d2cc2b113c781418b477732d595a9a872d65388b305
10,100,2.0,9,29,419,9,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,89775df2e3e6aae192c036d6844063fe57ebfa2c180dfaa0317ebce5a2ed7c85,3b5287637c8ede85d5cc0d0f480ef324e6e22dac9d06f59f8874496b61f64a91
10,100,3.0,0,40,631,0,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,4f376e2e67b845ce00620e83f6e5c602e34c897a8fa99edac5ce512c61fa9565,b986aa2ac00138204346d8faa7b5afccb91d4f70c1eba2c93bc0c78bacf5b6d6
10,100,3.0,1,38,589,1,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,24c9c2e7976306898fdd1146cf3731b44e4d369b940d79ab078642347fa86988,14769520f639da06a49c4a1eb0826d877e8c65158de6abf5eab3ec6f3cf8a93b
10,100,3.0,2,39,604,2,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,de283b8b9810e8ae624fca5ff4407f494f895ef3247bf0d04df9a51e0040dfb7,6ad94a6bb033cfe83200998e8920ec503e5957631f758297b3ec01b5fddf9f33
10,100,3.0,3,39,594,3,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,b8db22887f381ce801866ac8b7b9b1fe59a136d9221d3d37b00b0cb451b28fd1,c71c1a154a257b1ac4cecc689158ba573df77d9df1a95e40ede06a282a7ae9fa
10,100,3.0,4,35,543,4,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,0f5848d65094eb703d35476621a8d1c3df6313272a65208f4ed0d476a9dff146,f2f854d3373eb0a664f13e38221bbceb8138567276b4752bd5783d779dd3333e
10,100,3.0,5,39,622,5,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,4a33abd71fd8dd0db6bdd3426a0002e33aeec83d07aecce3dcc7482189d56b50,aef2a216c2a086625ce10501c0ead07a5abdc74b4be687f57ef7656cf3ab7e6e
10,100,3.0,6,41,621,6,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,cdac7e5d2c85a54878831d3d457558f54bb537ddd6abdc069a48ffda706e5613,312d853af58b84d0aa4bc446067bf8862d49c76ce2dd874729924a96c12677e4
10,100,3.0,7,40,599,7,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,bfd4b313d8742b19978f6942065bf51f531a29426cf6bf85c6a7a3ee05358e7e,9015a9d6e100e633c7985b90d2beb07b49ad05b2e7cd0dee151305dfda19cede
10,100,3.0,8,37,574,8,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,451b7d7d2bf165ce66cf499c5c7239ac39626340592de06d8ac2adf369e3a7cb,0401139cdb23cb9568cddef83865e3282749cd1e72fbcb9801403e5872d667db
10,100,3.0,9,39,619,9,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,c7d8641abf13fe9934acf168b0ff550d4199eb437b15365e932e52ca6b606d9c,ebed24f9c68570bdbe558c599a83ef25d3dce1523734d25fc346ebc24b5ede4f
11,121,0.5,0,11,109,0,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,d7deace75193d58e84ccdec9bad994fe1b6837c2a778b95b9ffcabc6f5643237,a015f8ec50e0fd488d1fe9481360d3fd926aa22067849f732149cdf8cfa703f1
11,121,0.5,1,10,120,1,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,3e5ce7d6f24fa017b344db6a8cc76117d9bb10cd293b9d55171f05494e02b793,dbb9b2e51d0dfc4dd4020dbbd1fff27360e803890f06e727f241f30b57856b8c
11,121,0.5,2,10,124,2,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,acffd12f36a9bac50fb7f9c3e5e4653b58aed9c7d40b592dbb35708308d5eeab,0e51683f3b06407ffd3216be02ebe165c4501d90315f15fe5f0ff34e2ede4ffb
11,121,0.5,3,10,119,3,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,a6ef766bb6aad5873750c7148412e294c36f327e09ae441fd6e94ef4b57eeba8,397cd8b178668795eabc177ba0a317984fbb6bfdab2aed5bf4f1f7741681953e
11,121,0.5,4,9,106,4,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,f45c01c7cd8d42f2f047b7a34a6ede979cd040885e2ade09fd57969fe0a80910,504d8d4bb0a5debacb5266ea4e4373031cde6670f188ff3c26c3e14341ced406
11,121,0.5,5,11,133,5,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,593967eadfaf46caf123658f59aebcdfefe9150a229cdbcb2efb26029f6eea8c,10e902602cf8d31c1b0bfcc9fbc9821e85565dc554fe683cd8b1c0cf393d64a0
11,121,0.5,6,11,133,6,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,11bfe5c84f2a6aded8960f5f8e1667f3edf9990988286fa32323e9b4ba3948c0,a8067a9600df3109b2e5610327c1968dd2e7537f8bc59b8a93b51494451261a0
11,121,0.5,7,10,126,7,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,4d2f56f50eb98597b173db1faf319a973f8f9087175138d8d340c29d8a554cf6,76047b52633651512a2ed582816f4e064f98b6e7f37412b558abd12e69deed94
11,121,0.5,8,10,113,8,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,4f6faf3818d6ababc4412c244d3b24b839604a3789600e6c48f246b1f3895c87,2b83309f0a6b83f701ec75566353249563386b88a73bc252e370e5bd967fc961
11,121,0.5,9,11,137,9,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,650753ddc58a70d678a660dbc0b1eef0ecbcc7452707d6ee35819de10a014e81,2a2e15514ccf10bbe949bca697ad8a9d8093a0ebedc358f4c1fcb6413c5e1a0d
11,121,1.0,0,18,263,0,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,6289bcabb50b21268c4ea9c3851231399bd2a80abb56a867bbab45c60a10df25,c849ff2907c4d984a5579d616f884d880a35603a9f80dedd104a01fca59f97be
11,121,1.0,1,17,237,1,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,7947cab09e0467e98e089c2cca76778e6083c02b68f05f64b4127ffef865834d,bb8d0a8e05a6933b9cc53ae392409352cf9d66fbe16f573a084e026220f64f5c
11,121,1.0,2,17,245,2,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,53aded75a16ccd5aa289e8aee2c0909781497fb91d74fde182689abf002a4318,e72f75daf49095020235d2b9189eb67a484068cfe79d5b0728776dce761555c1
11,121,1.0,3,17,239,3,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,5871f124b2172b68795363b2613d33865570033cdd2c5f76ce470f93dfb26beb,f18767fbe81e4dfd4ac8c7782d560e9442d0b5018363fea7b4727d188ca7e1d4
11,121,1.0,4,15,207,4,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,44cbde52de56169eb108474cd7ca540bd3196662e20694bf3173caf1bacd99cd,876088a04417c756ed3cdcf80f6ba4ded6b2190d93879cda2002fadadb0472d2
11,121,1.0,5,19,257,5,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,fd5acd9caf2283fcbfbdb14c0ec83e390b2557af54ac43c3d3a7e05b2b074d19,9e0f36860f6d15b9ef96cac4f8234153c68b89e9cdc00fce5b45ca50b6f8a166
11,121,1.0,6,16,256,6,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,936d5f63b21d3dfb9767e0b6ec76b451a3e21c57f28a8e79c8fc32a0ed54c5cb,ef17808d647716826df50e3ca2dedf745a2ab8229f9d8e416b71261c59b962e5
11,121,1.0,7,16,244,7,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,9f0e37b97d01dfc65df8dfa080967296dfc77d094ae2f6f56eba809341f65a2c,124f1697d16f01a7ca0f7bc0326a84bce357d89fe476e4fc173ccf41c9eeeda1
11,121,1.0,8,16,228,8,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,3e2cec01ea82caf4153bcdd7076796fc33d410b28e5f38ee4cc3811436f3a62f,0b29b105d813bc472b3b617de078a1f668b6a86451a92e75f2bd4d7ced7e0b26
11,121,1.0,9,17,260,9,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,9527382052f14cb85e78c61c5709827743578db0375cce6009e02f657e079bef,232e8c624517710d51cb1c850ac55b6d7a24f8f83a85f17f88ae35622b815aa5
11,121,2.0,0,31,512,0,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,71857c89d9f97984adbc38e7a1e8a9ed13a85ce48a876aa142f8f3a478ebfb76,f1dfd457f2837424ffee0abf0dcebc2e76cb989cdf87d2a5e61fe49ac655b857
11,121,2.0,1,27,475,1,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,f205b5089d619ab7c96f1eaa703497250347312c7f8b51e713f87f97efd2fa9d,d65f558c5b913e0fe865aeee63e2061a105fd1e556a1c55c0686380ff2d61d00
11,121,2.0,2,28,487,2,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,9dde1a79ad14f1061e12cde814f66fca80d3272b828ed47e5c2eac55d46d97ce,842aa2b0e314c439b46fea8147e1842f868f583c7d5beaabd59cb220ffc5123c
11,121,2.0,3,33,479,3,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,2a3014d7a5c77130953ce0d43be270e92ffeaeb2dddf785bb56a666a064074c3,68f64887552a0dc6f2b4186fb31a004c8478dea4e7545522a05310b10dc91c2b
11,121,2.0,4,26,433,4,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,8f4a24dde87c328f02de28df265a8bedf48e36a7e35501344a11da227b3ecba4,5f94909ac9f2c030d6abe3a88a84cc84be2fe0f46830dc53ba801e4115dcf32a
11,121,2.0,5,28,504,5,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,2f523ddda6be17e0899352acc587db66df6d0474037c888655e1e55808022149,a450c003e05592a41d8a7b466a34180eaf74221c408e851fa58980a9bed4debc
11,121,2.0,6,28,503,6,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,1f2ea891b706527c9db2040dc60bd1ea567bc8fba95590d26fc590b0b0ef2d52,5e1f830412178b2d48c0e75abf382b61f976ace5708da8e2cf8d97204316e24e
11,121,2.0,7,27,484,7,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,aef5be484cb762458be36b54d8beea384d69378b0f410b4f03f0248069ad95b6,685e0d41a6f0caa19e1784520dcb9231c9c3968ecb0a15db08364a3501225ca9
11,121,2.0,8,26,462,8,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,dc8d4341750fb7c0a4f8597043c98b3aaaf90c9a3d84b6ca0187c83b105c215f,959d26af5e572a68a005769ccaca847b8f1a25a6ea33ec305cff37f315471f1c
11,121,2.0,9,33,503,9,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,c26b3d0405300f67637fdd4372a6bf788d294bfa86aa76ac4ec8b0bc88e4305a,135d11bc4a61b058c400f4c87b6257965061b6c82366e3d6efa6b998e56a0e48
11,121,3.0,0,40,760,0,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,77c4adb169231f29360118b9f7f3b841438f420dd567f94e7ddae43b1b9fbe1f,691e99cf47a4cf9c453ddd9841b17157d727b23ac45908e0c0921409f9f6cc6e
11,121,3.0,1,38,713,1,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,b0f0cc63302db4ae0dff4e4afcab07847efbb7c2aec2ac926cbb884d5d4f10e1,e89989d4c688b0eebe678d830a01707523568262b7beff025cbf2d74027c0c0d
11,121,3.0,2,39,730,2,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,54464dd94b5d094a4196beface4b60df3001c7ddde11e5760428c87e27438fa6,5b724515e8e903a55c1562dcdaa6cd661b4ade7eb137025db507f88947e24fb8
