L,N,perm_kind,perm_idx,baseline,accounting_model,hall_decomposition_model,gamma_schedule_model,sampling_model,stim_seed,permutation_model,permutation_seed,permutation_sha256,numpy_version,cirq_version,openfermion_version,stim_version,n_ancillas,total_qubits,cnot_depth,total_cnots,n_fswap,n_2q_cnot_cz,total_idle_slots_layered,total_2q_gates_legacy,total_idle_slots_legacy,n_1q_hadamard,n_1q_other,n_1q_s_sdag,n_1q_rz,n_1q_pauli_z,spacetime_volume,p_2q,p_idle,mult_fidelity,mult_fidelity_legacy,stim_fidelity,stim_fidelity_ci_lo,stim_fidelity_ci_hi,stim_shots
15,225,random,15,ancilla,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,7458689921464512745,build_benchmark_permutation_raster_v1,15,f475b6408944b4cec463aba8b68b7e7b74dc019d922ef56273b8fd5c461257b8,2.5.2,1.7.0,1.8.1,1.16.0,15,240,486,9306,2344,4618,98028,6962,92156,0,0,0,0,0,116640,1e-05,1e-05,0.34186294538379464,0.37113664978534144,0.346552,0.34561990000330656,0.3474852789205296,1000000
15,225,random,15,primitive,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,188514653250540142,build_benchmark_permutation_raster_v1,15,f475b6408944b4cec463aba8b68b7e7b74dc019d922ef56273b8fd5c461257b8,2.5.2,1.7.0,1.8.1,1.16.0,0,225,460,9672,2344,4984,84156,7328,78944,0,0,0,0,210,103500,0.0001,0.0001,8.411975065627871e-05,0.00017908833383087754,7.9e-05,6.339506213132073e-05,9.844577504505394e-05,1000000
15,225,random,15,primitive,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,2360576487933741110,build_benchmark_permutation_raster_v1,15,f475b6408944b4cec463aba8b68b7e7b74dc019d922ef56273b8fd5c461257b8,2.5.2,1.7.0,1.8.1,1.16.0,0,225,460,9672,2344,4984,84156,7328,78944,0,0,0,0,210,103500,1e-05,1e-05,0.3912984576309982,0.42201082499642323,0.391659,0.3907027181102319,0.392616114261564,1000000
15,225,random,15,pipelined,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,253649906138130610,build_benchmark_permutation_raster_v1,15,f475b6408944b4cec463aba8b68b7e7b74dc019d922ef56273b8fd5c461257b8,2.5.2,1.7.0,1.8.1,1.16.0,0,225,344,8944,2344,4256,59512,6600,54300,0,0,0,0,210,77400,0.0001,0.0001,0.0010637633770138135,0.002264719156838014,0.00106,0.0009981100041365316,0.0011257232961264707,1000000
15,225,random,15,pipelined,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,1490459027010245967,build_benchmark_permutation_raster_v1,15,f475b6408944b4cec463aba8b68b7e7b74dc019d922ef56273b8fd5c461257b8,2.5.2,1.7.0,1.8.1,1.16.0,0,225,344,8944,2344,4256,59512,6600,54300,0,0,0,0,210,77400,1e-05,1e-05,0.5043103519125669,0.5438928355438506,0.503873,0.5028930344043462,0.5048529358398276,1000000
15,225,random,15,folded,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,folded_zero_extra_ge7_v1,stim_flipsim_process_fidelity_sha256_row_key_v3,6156491706411273316,build_benchmark_permutation_raster_v1,15,f475b6408944b4cec463aba8b68b7e7b74dc019d922ef56273b8fd5c461257b8,2.5.2,1.7.0,1.8.1,1.16.0,0,225,160,7152,2344,2464,21696,4808,16484,0,0,0,0,110,36000,0.0001,0.0001,0.05585790354922989,0.1189197400119823,0.056047,0.055597886910945984,0.05649952393034087,1000000
15,225,random,15,folded,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,folded_zero_extra_ge7_v1,stim_flipsim_process_fidelity_sha256_row_key_v3,8963159135367893425,build_benchmark_permutation_raster_v1,15,f475b6408944b4cec463aba8b68b7e7b74dc019d922ef56273b8fd5c461257b8,2.5.2,1.7.0,1.8.1,1.16.0,0,225,160,7152,2344,2464,21696,4808,16484,0,0,0,0,110,36000,1e-05,1e-05,0.7494007120908949,0.8082199318572838,0.749452,0.7486017343240633,0.7503003491640973,1000000
15,225,random,16,1d,native_cnot_layers_stim_uniform_v2,not_applicable_1d,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,288837798578492611,build_benchmark_permutation_raster_v1,16,ae706069f0bee41d5fc343d95a9f51db05fc01f7ff117a4f88bd4988dcf04a1f,2.5.2,1.7.0,1.8.1,1.16.0,0,225,416,24958,12479,0,43684,12479,21842,0,0,0,0,0,93600,0.0001,0.0001,0.0010441592812816256,0.03231345356475575,0.001015,0.0009544765920148417,0.0010793570539781318,1000000
15,225,random,16,1d,native_cnot_layers_stim_uniform_v2,not_applicable_1d,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,1656357955032666830,build_benchmark_permutation_raster_v1,16,ae706069f0bee41d5fc343d95a9f51db05fc01f7ff117a4f88bd4988dcf04a1f,2.5.2,1.7.0,1.8.1,1.16.0,0,225,416,24958,12479,0,43684,12479,21842,0,0,0,0,0,93600,1e-05,1e-05,0.5033732017920491,0.7094879856572972,0.503649,0.5026690319623569,0.5046289400027838,1000000
15,225,random,16,ancilla,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,7717091672138135912,build_benchmark_permutation_raster_v1,16,ae706069f0bee41d5fc343d95a9f51db05fc01f7ff117a4f88bd4988dcf04a1f,2.5.2,1.7.0,1.8.1,1.16.0,15,240,488,9100,2241,4618,98920,6859,92602,0,0,0,0,0,117120,0.0001,0.0001,2.0347751654085555e-05,4.789031154723888e-05,1.8e-05,1.1386389196499192e-05,2.8454916636058675e-05,1000000
15,225,random,16,ancilla,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,2263299196286289136,build_benchmark_permutation_raster_v1,16,ae706069f0bee41d5fc343d95a9f51db05fc01f7ff117a4f88bd4988dcf04a1f,2.5.2,1.7.0,1.8.1,1.16.0,15,240,488,9100,2241,4618,98920,6859,92602,0,0,0,0,0,117120,1e-05,1e-05,0.33952577953702423,0.3698658254321496,0.345466,0.3445345932102979,0.3463985940571549,1000000
15,225,random,16,primitive,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,1403860871026534301,build_benchmark_permutation_raster_v1,16,ae706069f0bee41d5fc343d95a9f51db05fc01f7ff117a4f88bd4988dcf04a1f,2.5.2,1.7.0,1.8.1,1.16.0,0,225,462,9466,2241,4984,85018,7225,79375,0,0,0,0,210,103950,0.0001,0.0001,7.87783416138084e-05,0.00017330924274702568,7.1e-05,5.629482771594309e-05,8.95460709235376e-05,1000000
15,225,random,16,primitive,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,6610987752931802147,build_benchmark_permutation_raster_v1,16,ae706069f0bee41d5fc343d95a9f51db05fc01f7ff117a4f88bd4988dcf04a1f,2.5.2,1.7.0,1.8.1,1.16.0,0,225,462,9466,2241,4984,85018,7225,79375,0,0,0,0,210,103950,1e-05,1e-05,0.38873992810838304,0.4206288901927902,0.389346,0.3883907444823173,0.3903021056599992,1000000
15,225,random,16,pipelined,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,4759632973421704316,build_benchmark_permutation_raster_v1,16,ae706069f0bee41d5fc343d95a9f51db05fc01f7ff117a4f88bd4988dcf04a1f,2.5.2,1.7.0,1.8.1,1.16.0,0,225,346,8738,2241,4256,60374,6497,54731,0,0,0,0,210,77850,0.0001,0.0001,0.0009962168700793422,0.0021916378008013286,0.000977,0.0009176544281335872,0.0010401795098091396,1000000
15,225,random,16,pipelined,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,7083283198956476920,build_benchmark_permutation_raster_v1,16,ae706069f0bee41d5fc343d95a9f51db05fc01f7ff117a4f88bd4988dcf04a1f,2.5.2,1.7.0,1.8.1,1.16.0,0,225,346,8738,2241,4256,60374,6497,54731,0,0,0,0,210,77850,1e-05,1e-05,0.5010128870267085,0.5421117806647701,0.501009,0.5000290180016503,0.5019889742463154,1000000
15,225,random,16,folded,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,folded_zero_extra_ge7_v1,stim_flipsim_process_fidelity_sha256_row_key_v3,1855581293452663441,build_benchmark_permutation_raster_v1,16,ae706069f0bee41d5fc343d95a9f51db05fc01f7ff117a4f88bd4988dcf04a1f,2.5.2,1.7.0,1.8.1,1.16.0,0,225,162,6946,2241,2464,22558,4705,16915,0,0,0,0,110,36450,0.0001,0.0001,0.05231105624186664,0.11508225939838615,0.052427,0.05199186718803422,0.052865571465308105,1000000
15,225,random,16,folded,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,folded_zero_extra_ge7_v1,stim_flipsim_process_fidelity_sha256_row_key_v3,6464470869530723432,build_benchmark_permutation_raster_v1,16,ae706069f0bee41d5fc343d95a9f51db05fc01f7ff117a4f88bd4988dcf04a1f,2.5.2,1.7.0,1.8.1,1.16.0,0,225,162,6946,2241,2464,22558,4705,16915,0,0,0,0,110,36450,1e-05,1e-05,0.7445007085034505,0.8055733000965157,0.743973,0.7431166632916071,0.7448274622910982,1000000
15,225,random,17,1d,native_cnot_layers_stim_uniform_v2,not_applicable_1d,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,7209944523742595623,build_benchmark_permutation_raster_v1,17,dea6ba425af308ee6ccbd2c4407b5cdfea25bd83e0a08a5365cc2a44e2bf093c,2.5.2,1.7.0,1.8.1,1.16.0,0,225,428,25154,12577,0,45992,12577,22996,0,0,0,0,0,96300,0.0001,0.0001,0.0008128566764259338,0.028510641459390803,0.000851,0.0007957338574584663,0.0009101010485281801,1000000
15,225,random,17,1d,native_cnot_layers_stim_uniform_v2,not_applicable_1d,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,7674784433378324722,build_benchmark_permutation_raster_v1,17,dea6ba425af308ee6ccbd2c4407b5cdfea25bd83e0a08a5365cc2a44e2bf093c,2.5.2,1.7.0,1.8.1,1.16.0,0,225,428,25154,12577,0,45992,12577,22996,0,0,0,0,0,96300,1e-05,1e-05,0.49092517429085847,0.7006605271391121,0.491301,0.49032120162494147,0.4922808652085035,1000000
15,225,random,17,ancilla,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,1578955147634576027,build_benchmark_permutation_raster_v1,17,dea6ba425af308ee6ccbd2c4407b5cdfea25bd83e0a08a5365cc2a44e2bf093c,2.5.2,1.7.0,1.8.1,1.16.0,15,240,486,9140,2261,4618,98360,6879,92322,0,0,0,0,0,116640,0.0001,0.0001,2.1433883738840543e-05,4.915185167770743e-05,1.6e-05,9.849039961387e-06,2.5992281236947367e-05,1000000
15,225,random,17,ancilla,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,7785426600552231364,build_benchmark_permutation_raster_v1,17,dea6ba425af308ee6ccbd2c4407b5cdfea25bd83e0a08a5365cc2a44e2bf093c,2.5.2,1.7.0,1.8.1,1.16.0,15,240,486,9140,2261,4618,98360,6879,92322,0,0,0,0,0,116640,1e-05,1e-05,0.341295920819929,0.3708287326297293,0.346857,0.34592470628313804,0.3477904702974172,1000000
15,225,random,17,primitive,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,774524438310244052,build_benchmark_permutation_raster_v1,17,dea6ba425af308ee6ccbd2c4407b5cdfea25bd83e0a08a5365cc2a44e2bf093c,2.5.2,1.7.0,1.8.1,1.16.0,0,225,460,9506,2261,4984,84488,7245,79110,0,0,0,0,210,103500,0.0001,0.0001,8.273482027394687e-05,0.00017760797861412415,8e-05,6.428581984011666e-05,9.95550096533698e-05,1000000
15,225,random,17,primitive,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,8736147439958131510,build_benchmark_permutation_raster_v1,17,dea6ba425af308ee6ccbd2c4407b5cdfea25bd83e0a08a5365cc2a44e2bf093c,2.5.2,1.7.0,1.8.1,1.16.0,0,225,460,9506,2261,4984,84488,7245,79110,0,0,0,0,210,103500,1e-05,1e-05,0.39064943778174127,0.42166069958319446,0.391626,0.3906697325950054,0.39258310003032576,1000000
15,225,random,17,pipelined,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,2184551238175268877,build_benchmark_permutation_raster_v1,17,dea6ba425af308ee6ccbd2c4407b5cdfea25bd83e0a08a5365cc2a44e2bf093c,2.5.2,1.7.0,1.8.1,1.16.0,0,225,344,8778,2261,4256,59844,6517,54466,0,0,0,0,210,77400,0.0001,0.0001,0.00104624979418761,0.002245998848560019,0.001019,0.0009583539040164816,0.001083479711244939,1000000
15,225,random,17,pipelined,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,7413349004090898373,build_benchmark_permutation_raster_v1,17,dea6ba425af308ee6ccbd2c4407b5cdfea25bd83e0a08a5365cc2a44e2bf093c,2.5.2,1.7.0,1.8.1,1.16.0,0,225,344,8778,2261,4256,59844,6517,54466,0,0,0,0,210,77400,1e-05,1e-05,0.5034738870040196,0.5434415895271197,0.504767,0.5037870461096545,0.5057469172660172,1000000
15,225,random,17,folded,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,folded_zero_extra_ge7_v1,stim_flipsim_process_fidelity_sha256_row_key_v3,6256741223203474762,build_benchmark_permutation_raster_v1,17,dea6ba425af308ee6ccbd2c4407b5cdfea25bd83e0a08a5365cc2a44e2bf093c,2.5.2,1.7.0,1.8.1,1.16.0,0,225,160,6986,2261,2464,22028,4725,16650,0,0,0,0,110,36000,0.0001,0.0001,0.054938270441485824,0.11793674210398937,0.055016,0.05457081265760164,0.05546460610474301,1000000
15,225,random,17,folded,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,folded_zero_extra_ge7_v1,stim_flipsim_process_fidelity_sha256_row_key_v3,2402344691219344246,build_benchmark_permutation_raster_v1,17,dea6ba425af308ee6ccbd2c4407b5cdfea25bd83e0a08a5365cc2a44e2bf093c,2.5.2,1.7.0,1.8.1,1.16.0,0,225,160,6986,2261,2464,22028,4725,16650,0,0,0,0,110,36000,1e-05,1e-05,0.7481577326522871,0.8075493842768428,0.747615,0.7467626788757792,0.7484654187258472,1000000
15,225,random,18,1d,native_cnot_layers_stim_uniform_v2,not_applicable_1d,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,1002629099368896599,build_benchmark_permutation_raster_v1,18,c33186c222168197201ca94069ca260bc43349c987afd65e795a2470ba8e9d96,2.5.2,1.7.0,1.8.1,1.16.0,0,225,424,23838,11919,0,47724,11919,23862,0,0,0,0,0,95400,0.0001,0.0001,0.0007797339128484564,0.027923715957022206,0.000784,0.0007310268309817145,0.0008408085897584445,1000000
15,225,random,18,1d,native_cnot_layers_stim_uniform_v2,not_applicable_1d,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,5115491515933815225,build_benchmark_permutation_raster_v1,18,c33186c222168197201ca94069ca260bc43349c987afd65e795a2470ba8e9d96,2.5.2,1.7.0,1.8.1,1.16.0,0,225,424,23838,11919,0,47724,11919,23862,0,0,0,0,0,95400,1e-05,1e-05,0.4888871573899761,0.6992046605894272,0.488416,0.4874363274210688,0.48939576157750886,1000000
15,225,random,18,ancilla,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,7994095201714039297,build_benchmark_permutation_raster_v1,18,c33186c222168197201ca94069ca260bc43349c987afd65e795a2470ba8e9d96,2.5.2,1.7.0,1.8.1,1.16.0,15,240,484,8996,2189,4618,98168,6807,92226,0,0,0,0,0,116160,0.0001,0.0001,2.216633512780435e-05,4.998462009208799e-05,3e-05,2.1015167947006984e-05,4.282604569089189e-05,1000000
15,225,random,18,ancilla,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,566705621671655158,build_benchmark_permutation_raster_v1,18,c33186c222168197201ca94069ca260bc43349c987afd65e795a2470ba8e9d96,2.5.2,1.7.0,1.8.1,1.16.0,15,240,484,8996,2189,4618,98168,6807,92226,0,0,0,0,0,116160,1e-05,1e-05,0.34244460957374684,0.37145225162745027,0.347327,0.34639440859103493,0.34826076437856285,1000000
15,225,random,18,primitive,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,6611212195269393890,build_benchmark_permutation_raster_v1,18,c33186c222168197201ca94069ca260bc43349c987afd65e795a2470ba8e9d96,2.5.2,1.7.0,1.8.1,1.16.0,0,225,458,9362,2189,4984,84326,7173,79029,0,0,0,0,210,103050,0.0001,0.0001,8.530576922482113e-05,0.00018034641321313882,8.3e-05,6.696208071819518e-05,0.00010287872572662651,1000000
15,225,random,18,primitive,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,6154537411327007822,build_benchmark_permutation_raster_v1,18,c33186c222168197201ca94069ca260bc43349c987afd65e795a2470ba8e9d96,2.5.2,1.7.0,1.8.1,1.16.0,0,225,458,9362,2189,4984,84326,7173,79029,0,0,0,0,210,103050,1e-05,1e-05,0.391846661866129,0.4223063374687827,0.39229,0.3913334420261774,0.39324738549771604,1000000
15,225,random,18,pipelined,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,4169223684145452301,build_benchmark_permutation_raster_v1,18,c33186c222168197201ca94069ca260bc43349c987afd65e795a2470ba8e9d96,2.5.2,1.7.0,1.8.1,1.16.0,0,225,342,8634,2189,4256,59682,6445,54385,0,0,0,0,210,76950,0.0001,0.0001,0.0010787615564880843,0.0022806286045216396,0.001098,0.0010349784769573638,0.0011648545313558852,1000000
15,225,random,18,pipelined,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,9028691900591947248,build_benchmark_permutation_raster_v1,18,c33186c222168197201ca94069ca260bc43349c987afd65e795a2470ba8e9d96,2.5.2,1.7.0,1.8.1,1.16.0,0,225,342,8634,2189,4256,59682,6445,54385,0,0,0,0,210,76950,1e-05,1e-05,0.5050168843952466,0.5442736957185428,0.505797,0.5048170634802572,0.5067768919820398,1000000
15,225,random,18,folded,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,folded_zero_extra_ge7_v1,stim_flipsim_process_fidelity_sha256_row_key_v3,8842773686286199284,build_benchmark_permutation_raster_v1,18,c33186c222168197201ca94069ca260bc43349c987afd65e795a2470ba8e9d96,2.5.2,1.7.0,1.8.1,1.16.0,0,225,158,6842,2189,2464,21866,4653,16569,0,0,0,0,110,35550,0.0001,0.0001,0.056645453563256155,0.11975514045294144,0.056275,0.05582502457200483,0.05672838451758351,1000000
15,225,random,18,folded,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,folded_zero_extra_ge7_v1,stim_flipsim_process_fidelity_sha256_row_key_v3,5551301372203182205,build_benchmark_permutation_raster_v1,18,c33186c222168197201ca94069ca260bc43349c987afd65e795a2470ba8e9d96,2.5.2,1.7.0,1.8.1,1.16.0,0,225,158,6842,2189,2464,21866,4653,16569,0,0,0,0,110,35550,1e-05,1e-05,0.7504506130965505,0.8087858867004454,0.750098,0.7492484619656665,0.7509456165593482,1000000
15,225,random,19,1d,native_cnot_layers_stim_uniform_v2,not_applicable_1d,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,7247771321110028985,build_benchmark_permutation_raster_v1,19,f537f694105564408b1a280907d1f122b7c2259527ad8b758aa38ebdc553e754,2.5.2,1.7.0,1.8.1,1.16.0,0,225,428,24874,12437,0,46552,12437,23276,0,0,0,0,0,96300,0.0001,0.0001,0.0007904112693829768,0.028114253847167574,0.000768,0.0007155887633707035,0.0008242467802956675,1000000
15,225,random,19,1d,native_cnot_layers_stim_uniform_v2,not_applicable_1d,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,1525111551595853189,build_benchmark_permutation_raster_v1,19,f537f694105564408b1a280907d1f122b7c2259527ad8b758aa38ebdc553e754,2.5.2,1.7.0,1.8.1,1.16.0,0,225,428,24874,12437,0,46552,12437,23276,0,0,0,0,0,96300,1e-05,1e-05,0.48955249958087776,0.6996802838303204,0.489759,0.48877926480014566,0.49073881388031304,1000000
15,225,random,19,ancilla,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,1342915819748873794,build_benchmark_permutation_raster_v1,19,f537f694105564408b1a280907d1f122b7c2259527ad8b758aa38ebdc553e754,2.5.2,1.7.0,1.8.1,1.16.0,15,240,488,9208,2295,4618,98704,6913,92494,0,0,0,0,0,117120,0.0001,0.0001,2.0568709444277403e-05,4.814963173013376e-05,2.5e-05,1.693451033770126e-05,3.690674171463887e-05,1000000
15,225,random,19,ancilla,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,8441654852326253731,build_benchmark_permutation_raster_v1,19,f537f694105564408b1a280907d1f122b7c2259527ad8b758aa38ebdc553e754,2.5.2,1.7.0,1.8.1,1.16.0,15,240,488,9208,2295,4618,98704,6913,92494,0,0,0,0,0,117120,1e-05,1e-05,0.3398926672970932,0.3700656079132113,0.345597,0.34466550930659134,0.34652967695440307,1000000
15,225,random,19,primitive,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,2151031313244475529,build_benchmark_permutation_raster_v1,19,f537f694105564408b1a280907d1f122b7c2259527ad8b758aa38ebdc553e754,2.5.2,1.7.0,1.8.1,1.16.0,0,225,462,9574,2295,4984,84802,7279,79267,0,0,0,0,210,103950,0.0001,0.0001,7.963380164565279e-05,0.00017424769111110036,8.5e-05,6.874945953774057e-05,0.00010509133154130464,1000000
15,225,random,19,primitive,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,7143751276736677740,build_benchmark_permutation_raster_v1,19,f537f694105564408b1a280907d1f122b7c2259527ad8b758aa38ebdc553e754,2.5.2,1.7.0,1.8.1,1.16.0,0,225,462,9574,2295,4984,84802,7279,79267,0,0,0,0,210,103950,1e-05,1e-05,0.389159996126981,0.42085609226854503,0.388774,0.3878190017865473,0.38972985275038113,1000000
15,225,random,19,pipelined,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,4242160340112877767,build_benchmark_permutation_raster_v1,19,f537f694105564408b1a280907d1f122b7c2259527ad8b758aa38ebdc553e754,2.5.2,1.7.0,1.8.1,1.16.0,0,225,346,8846,2295,4256,60158,6551,54623,0,0,0,0,210,77850,0.0001,0.0001,0.0010070348652026695,0.0022035052515858686,0.000986,0.0009263734220865212,0.0010494604467102115,1000000
15,225,random,19,pipelined,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,7905435966970569774,build_benchmark_permutation_raster_v1,19,f537f694105564408b1a280907d1f122b7c2259527ad8b758aa38ebdc553e754,2.5.2,1.7.0,1.8.1,1.16.0,0,225,346,8846,2295,4256,60158,6551,54623,0,0,0,0,210,77850,1e-05,1e-05,0.5015542759490388,0.5424046015449566,0.50086,0.499880018028215,0.5018399753645011,1000000
15,225,random,19,folded,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,folded_zero_extra_ge7_v1,stim_flipsim_process_fidelity_sha256_row_key_v3,7679782875548797121,build_benchmark_permutation_raster_v1,19,f537f694105564408b1a280907d1f122b7c2259527ad8b758aa38ebdc553e754,2.5.2,1.7.0,1.8.1,1.16.0,0,225,162,7054,2295,2464,22342,4759,16807,0,0,0,0,110,36450,0.0001,0.0001,0.052879105999220716,0.1157054157653208,0.052934,0.052496875500766274,0.05337455925735171,1000000
15,225,random,19,folded,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,folded_zero_extra_ge7_v1,stim_flipsim_process_fidelity_sha256_row_key_v3,5053206928112876129,build_benchmark_permutation_raster_v1,19,f537f694105564408b1a280907d1f122b7c2259527ad8b758aa38ebdc553e754,2.5.2,1.7.0,1.8.1,1.16.0,0,225,162,7054,2295,2464,22342,4759,16807,0,0,0,0,110,36450,1e-05,1e-05,0.7453052076424703,0.8060084293285347,0.745659,0.7448045124498915,0.7465116001794639,1000000
16,256,reverse,0,1d,native_cnot_layers_stim_uniform_v2,not_applicable_1d,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,3343875031549420526,build_benchmark_permutation_raster_v1,-1,581851d3c607ab97b8883bbb7e60efcffe77eebdb23f865a789ba9763a2e3de3,2.5.2,1.7.0,1.8.1,1.16.0,0,256,510,61440,30720,0,7680,30720,3840,0,0,0,0,0,130560,0.0001,0.0001,0.0009954201754682214,0.03155028011711182,0.00101,0.0009496302931527744,0.0010742033912546404,1000000
16,256,reverse,0,1d,native_cnot_layers_stim_uniform_v2,not_applicable_1d,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,5208862881905502135,build_benchmark_permutation_raster_v1,-1,581851d3c607ab97b8883bbb7e60efcffe77eebdb23f865a789ba9763a2e3de3,2.5.2,1.7.0,1.8.1,1.16.0,0,256,510,61440,30720,0,7680,30720,3840,0,0,0,0,0,130560,1e-05,1e-05,0.5009728073985547,0.7077943256331988,0.501316,0.5003360182212961,0.5022959716680229,1000000
16,256,reverse,0,ancilla,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,5145078674249520149,build_benchmark_permutation_raster_v1,-1,581851d3c607ab97b8883bbb7e60efcffe77eebdb23f865a789ba9763a2e3de3,2.5.2,1.7.0,1.8.1,1.16.0,16,272,488,12862,3840,5182,107012,9022,105988,0,0,0,0,0,132736,0.0001,0.0001,6.2183907288123045e-06,1.0114150365634188e-05,9e-06,4.73508110061822e-06,1.710629387793389e-05,1000000
16,256,reverse,0,ancilla,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,5538281149311660457,build_benchmark_permutation_raster_v1,-1,581851d3c607ab97b8883bbb7e60efcffe77eebdb23f865a789ba9763a2e3de3,2.5.2,1.7.0,1.8.1,1.16.0,16,272,488,12862,3840,5182,107012,9022,105988,0,0,0,0,0,132736,1e-05,1e-05,0.3015721482588184,0.3166032866423313,0.306689,0.30578596711861256,0.30759351806819785,1000000
