L,N,perm_kind,perm_idx,baseline,n_ancillas,total_qubits,cnot_depth,total_2q_gates,total_cnots,total_idle_slots,spacetime_volume,p_2q,p_idle,mult_fidelity,stim_fidelity,stim_shots
4,16,random,18,ancilla,4,20,195,195,195,3510,3900,0.001,0.0001,0.5791955527409597,0.688,1000
4,16,random,18,ancilla,4,20,195,195,195,3510,3900,0.0001,1e-05,0.946862728312873,0.959,1000
4,16,random,18,ancilla,4,20,195,195,195,3510,3900,1e-05,1.0000000000000002e-06,0.9945548672659229,0.997,1000
4,16,random,18,primitive,0,16,263,263,263,3682,4208,0.001,0.0001,0.53187328773472,0.621,1000
4,16,random,18,primitive,0,16,263,263,263,3682,4208,0.0001,1e-05,0.9388293997489026,0.96,1000
4,16,random,18,primitive,0,16,263,263,263,3682,4208,1e-05,1.0000000000000002e-06,0.9937078639281052,0.993,1000
4,16,random,18,pipelined,0,16,239,239,239,3346,3824,0.001,0.0001,0.5634164023328214,0.645,1000
4,16,random,18,pipelined,0,16,239,239,239,3346,3824,0.0001,1e-05,0.944252790271312,0.965,1000
4,16,random,18,pipelined,0,16,239,239,239,3346,3824,1e-05,1.0000000000000002e-06,0.9942804058937847,0.993,1000
4,16,random,19,1d,0,16,59,59,59,826,944,0.001,0.0001,0.8679391678005882,0.902,1000
4,16,random,19,1d,0,16,59,59,59,826,944,0.0001,1e-05,0.9859394496860372,0.985,1000
4,16,random,19,1d,0,16,59,59,59,826,944,1e-05,1.0000000000000002e-06,0.9985849986966919,0.998,1000
4,16,random,19,ancilla,4,20,197,197,197,3546,3940,0.001,0.0001,0.5759604424780196,0.698,1000
4,16,random,19,ancilla,4,20,197,197,197,3546,3940,0.0001,1e-05,0.9463326224580177,0.962,1000
4,16,random,19,ancilla,4,20,197,197,197,3546,3940,1e-05,1.0000000000000002e-06,0.9944991736354364,0.995,1000
4,16,random,19,primitive,0,16,265,265,265,3710,4240,0.001,0.0001,0.5293258095522759,0.618,1000
4,16,random,19,primitive,0,16,265,265,265,3710,4240,0.0001,1e-05,0.9383788590747152,0.954,1000
4,16,random,19,primitive,0,16,265,265,265,3710,4240,1e-05,1.0000000000000002e-06,0.9936601669820911,0.993,1000
4,16,random,19,pipelined,0,16,241,241,241,3374,3856,0.001,0.0001,0.5607178441881042,0.688,1000
4,16,random,19,pipelined,0,16,241,241,241,3374,3856,0.0001,1e-05,0.943799646932548,0.959,1000
4,16,random,19,pipelined,0,16,241,241,241,3374,3856,1e-05,1.0000000000000002e-06,0.9942326814663506,0.993,1000
6,36,reverse,0,1d,0,36,540,540,540,18360,19440,0.001,0.0001,0.09288789098689915,0.205,1000
6,36,reverse,0,1d,0,36,540,540,540,18360,19440,0.0001,1e-05,0.7885151822356353,0.854,1000
6,36,reverse,0,1d,0,36,540,540,540,18360,19440,1e-05,1.0000000000000002e-06,0.9765200111163612,0.986,1000
6,36,reverse,0,ancilla,6,42,574,574,574,22960,24108,0.001,0.0001,0.05667613824140869,0.146,1000
6,36,reverse,0,ancilla,6,42,574,574,574,22960,24108,0.0001,1e-05,0.7505087131384367,0.82,1000
6,36,reverse,0,ancilla,6,42,574,574,574,22960,24108,1e-05,1.0000000000000002e-06,0.9717078940800239,0.98,1000
6,36,reverse,0,primitive,0,36,814,814,814,27676,29304,0.001,0.0001,0.027815950585305404,0.084,1000
6,36,reverse,0,primitive,0,36,814,814,814,27676,29304,0.0001,1e-05,0.698957420082583,0.802,1000
6,36,reverse,0,primitive,0,36,814,814,814,27676,29304,1e-05,1.0000000000000002e-06,0.9648177510073216,0.985,1000
6,36,reverse,0,pipelined,0,36,734,734,734,24956,26424,0.001,0.0001,0.03955385835393739,0.115,1000
6,36,reverse,0,pipelined,0,36,734,734,734,24956,26424,0.0001,1e-05,0.7239992532266472,0.81,1000
6,36,reverse,0,pipelined,0,36,734,734,734,24956,26424,1e-05,1.0000000000000002e-06,0.9682198989390257,0.979,1000
6,36,transpose,0,1d,0,36,315,315,315,10710,11340,0.001,0.0001,0.2500208014830873,0.371,1000
6,36,transpose,0,1d,0,36,315,315,315,10710,11340,0.0001,1e-05,0.8705743518539542,0.905,1000
6,36,transpose,0,1d,0,36,315,315,315,10710,11340,1e-05,1.0000000000000002e-06,0.9862355867683666,0.991,1000
6,36,transpose,0,ancilla,6,42,525,525,525,21000,22050,0.001,0.0001,0.07241312712593968,0.178,1000
6,36,transpose,0,ancilla,6,42,525,525,525,21000,22050,0.0001,1e-05,0.7691235376951241,0.849,1000
6,36,transpose,0,ancilla,6,42,525,525,525,21000,22050,1e-05,1.0000000000000002e-06,0.9740915004831759,0.99,1000
6,36,transpose,0,primitive,0,36,765,765,765,26010,27540,0.001,0.0001,0.034509769750408995,0.111,1000
6,36,transpose,0,primitive,0,36,765,765,765,26010,27540,0.0001,1e-05,0.7141907997772048,0.796,1000
6,36,transpose,0,primitive,0,36,765,765,765,26010,27540,1e-05,1.0000000000000002e-06,0.9669001452638359,0.982,1000
6,36,transpose,0,pipelined,0,36,685,685,685,23290,24660,0.001,0.0001,0.04907236732207058,0.13,1000
6,36,transpose,0,pipelined,0,36,685,685,685,23290,24660,0.0001,1e-05,0.7397784054412715,0.808,1000
6,36,transpose,0,pipelined,0,36,685,685,685,23290,24660,1e-05,1.0000000000000002e-06,0.9703096361505233,0.976,1000
6,36,random,0,1d,0,36,243,243,243,8262,8748,0.001,0.0001,0.34322711989579197,0.461,1000
6,36,random,0,1d,0,36,243,243,243,8262,8748,0.0001,1e-05,0.8985960948390843,0.925,1000
6,36,random,0,1d,0,36,243,243,243,8262,8748,1e-05,1.0000000000000002e-06,0.9893649401509979,0.992,1000
6,36,random,0,ancilla,6,42,517,517,517,20680,21714,0.001,0.0001,0.07536878517882913,0.168,1000
6,36,random,0,ancilla,6,42,517,517,517,20680,21714,0.0001,1e-05,0.7722062362920796,0.825,1000
6,36,random,0,ancilla,6,42,517,517,517,20680,21714,1e-05,1.0000000000000002e-06,0.9744812155668015,0.984,1000
6,36,random,0,primitive,0,36,757,757,757,25738,27252,0.001,0.0001,0.0357463379125216,0.097,1000
6,36,random,0,primitive,0,36,757,757,757,25738,27252,0.0001,1e-05,0.7167092195608933,0.821,1000
6,36,random,0,primitive,0,36,757,757,757,25738,27252,1e-05,1.0000000000000002e-06,0.9672405545418464,0.98,1000
6,36,random,0,pipelined,0,36,677,677,677,23018,24372,0.001,0.0001,0.05083074842715599,0.141,1000
6,36,random,0,pipelined,0,36,677,677,677,23018,24372,0.0001,1e-05,0.7423870536797954,0.796,1000
6,36,random,0,pipelined,0,36,677,677,677,23018,24372,1e-05,1.0000000000000002e-06,0.9706512457824037,0.979,1000
6,36,random,1,1d,0,36,278,278,278,9452,10008,0.001,0.0001,0.29423210336319866,0.461,1000
6,36,random,1,1d,0,36,278,278,278,9452,10008,0.0001,1e-05,0.884863518106737,0.92,1000
6,36,random,1,1d,0,36,278,278,278,9452,10008,1e-05,1.0000000000000002e-06,0.9878424884135713,0.994,1000
6,36,random,1,ancilla,6,42,490,490,490,19600,20580,0.001,0.0001,0.08626397821082281,0.166,1000
6,36,random,1,ancilla,6,42,490,490,490,19600,20580,0.0001,1e-05,0.782701853437644,0.869,1000
6,36,random,1,ancilla,6,42,490,490,490,19600,20580,1e-05,1.0000000000000002e-06,0.9757976554478532,0.986,1000
6,36,random,1,primitive,0,36,730,730,730,24820,26280,0.001,0.0001,0.040256276403254264,0.102,1000
6,36,random,1,primitive,0,36,730,730,730,24820,26280,0.0001,1e-05,0.7252746333388613,0.794,1000
6,36,random,1,primitive,0,36,730,730,730,24820,26280,1e-05,1.0000000000000002e-06,0.9683903208974421,0.975,1000
6,36,random,1,pipelined,0,36,650,650,650,22100,23400,0.001,0.0001,0.05724381231653633,0.139,1000
6,36,random,1,pipelined,0,36,650,650,650,22100,23400,0.0001,1e-05,0.7512593440377594,0.812,1000
6,36,random,1,pipelined,0,36,650,650,650,22100,23400,1e-05,1.0000000000000002e-06,0.9718050664531532,0.983,1000
6,36,random,2,1d,0,36,305,305,305,10370,10980,0.001,0.0001,0.26126907730300275,0.414,1000
6,36,random,2,1d,0,36,305,305,305,10370,10980,0.0001,1e-05,0.8744133771239742,0.899,1000
6,36,random,2,1d,0,36,305,305,305,10370,10980,1e-05,1.0000000000000002e-06,0.9866696265692342,0.987,1000
6,36,random,2,ancilla,6,42,507,507,507,20280,21294,0.001,0.0001,0.07923358033547102,0.184,1000
6,36,random,2,ancilla,6,42,507,507,507,20280,21294,0.0001,1e-05,0.776076990487317,0.837,1000
6,36,random,2,ancilla,6,42,507,507,507,20280,21294,1e-05,1.0000000000000002e-06,0.9749685786875332,0.977,1000
6,36,random,2,primitive,0,36,747,747,747,25398,26892,0.001,0.0001,0.03735454277390448,0.093,1000
6,36,random,2,primitive,0,36,747,747,747,25398,26892,0.0001,1e-05,0.7198697362925098,0.787,1000
6,36,random,2,primitive,0,36,747,747,747,25398,26892,1e-05,1.0000000000000002e-06,0.967666234676813,0.98,1000
6,36,random,2,pipelined,0,36,667,667,667,22678,24012,0.001,0.0001,0.05311759126203131,0.124,1000
6,36,random,2,pipelined,0,36,667,667,667,22678,24012,0.0001,1e-05,0.7456608035360175,0.83,1000
6,36,random,2,pipelined,0,36,667,667,667,22678,24012,1e-05,1.0000000000000002e-06,0.9710784269540057,0.98,1000
6,36,random,3,1d,0,36,334,334,334,11356,12024,0.001,0.0001,0.22996597973329472,0.355,1000
6,36,random,3,1d,0,36,334,334,334,11356,12024,0.0001,1e-05,0.8633265778127398,0.912,1000
6,36,random,3,1d,0,36,334,334,334,11356,12024,1e-05,1.0000000000000002e-06,0.9854114371054099,0.99,1000
6,36,random,3,ancilla,6,42,512,512,512,20480,21504,0.001,0.0001,0.07727702566257075,0.163,1000
6,36,random,3,ancilla,6,42,512,512,512,20480,21504,0.0001,1e-05,0.7741391941357155,0.842,1000
6,36,random,3,ancilla,6,42,512,512,512,20480,21504,1e-05,1.0000000000000002e-06,0.9747248666669297,0.983,1000
6,36,random,3,primitive,0,36,752,752,752,25568,27072,0.001,0.0001,0.036541594225809736,0.095,1000
6,36,random,3,primitive,0,36,752,752,752,25568,27072,0.0001,1e-05,0.7182877396167296,0.792,1000
6,36,random,3,primitive,0,36,752,752,752,25568,27072,1e-05,1.0000000000000002e-06,0.9674533711968867,0.978,1000
6,36,random,3,pipelined,0,36,672,672,672,22848,24192,0.001,0.0001,0.05196159080029031,0.126,1000
6,36,random,3,pipelined,0,36,672,672,672,22848,24192,0.0001,1e-05,0.7440221280187927,0.82,1000
6,36,random,3,pipelined,0,36,672,672,672,22848,24192,1e-05,1.0000000000000002e-06,0.9708648128732046,0.984,1000
6,36,random,4,1d,0,36,327,327,327,11118,11772,0.001,0.0001,0.2371602507624441,0.384,1000
6,36,random,4,1d,0,36,327,327,327,11118,11772,0.0001,1e-05,0.8659897634273939,0.898,1000
6,36,random,4,1d,0,36,327,327,327,11118,11772,1e-05,1.0000000000000002e-06,0.9857149910351818,0.993,1000
6,36,random,4,ancilla,6,42,517,517,517,20680,21714,0.001,0.0001,0.07536878517882913,0.174,1000
6,36,random,4,ancilla,6,42,517,517,517,20680,21714,0.0001,1e-05,0.7722062362920796,0.849,1000
6,36,random,4,ancilla,6,42,517,517,517,20680,21714,1e-05,1.0000000000000002e-06,0.9744812155668015,0.979,1000
6,36,random,4,primitive,0,36,757,757,757,25738,27252,0.001,0.0001,0.0357463379125216,0.094,1000
6,36,random,4,primitive,0,36,757,757,757,25738,27252,0.0001,1e-05,0.7167092195608933,0.79,1000
6,36,random,4,primitive,0,36,757,757,757,25738,27252,1e-05,1.0000000000000002e-06,0.9672405545418464,0.974,1000
6,36,random,4,pipelined,0,36,677,677,677,23018,24372,0.001,0.0001,0.05083074842715599,0.112,1000
6,36,random,4,pipelined,0,36,677,677,677,23018,24372,0.0001,1e-05,0.7423870536797954,0.818,1000
6,36,random,4,pipelined,0,36,677,677,677,23018,24372,1e-05,1.0000000000000002e-06,0.9706512457824037,0.976,1000
6,36,random,5,1d,0,36,371,371,371,12614,13356,0.001,0.0001,0.19541130253821634,0.343,1000
6,36,random,5,1d,0,36,371,371,371,12614,13356,0.0001,1e-05,0.8493851995680959,0.916,1000
6,36,random,5,1d,0,36,371,371,371,12614,13356,1e-05,1.0000000000000002e-06,0.9838084899978897,0.985,1000
6,36,random,5,ancilla,6,42,513,513,513,20520,21546,0.001,0.0001,0.07689155103837143,0.161,1000
6,36,random,5,ancilla,6,42,513,513,513,20520,21546,0.0001,1e-05,0.7737522158733887,0.848,1000
6,36,random,5,ancilla,6,42,513,513,513,20520,21546,1e-05,1.0000000000000002e-06,0.9746761315737534,0.984,1000
6,36,random,5,primitive,0,36,753,753,753,25602,27108,0.001,0.0001,0.03638114002770478,0.1,1000
6,36,random,5,primitive,0,36,753,753,753,25602,27108,0.0001,1e-05,0.7179717577206978,0.789,1000
6,36,random,5,primitive,0,36,753,753,753,25602,27108,1e-05,1.0000000000000002e-06,0.9674108041202174,0.977,1000
6,36,random,5,pipelined,0,36,673,673,673,22882,24228,0.001,0.0001,0.05173342737281099,0.127,1000
6,36,random,5,pipelined,0,36,673,673,673,22882,24228,0.0001,1e-05,0.7436948253102339,0.823,1000
6,36,random,5,pipelined,0,36,673,673,673,22882,24228,1e-05,1.0000000000000002e-06,0.9708220956961752,0.985,1000
6,36,random,6,1d,0,36,337,337,337,11458,12132,0.001,0.0001,0.2269499191700738,0.394,1000
6,36,random,6,1d,0,36,337,337,337,11458,12132,0.0001,1e-05,0.8621877211984527,0.899,1000
6,36,random,6,1d,0,36,337,337,337,11458,12132,1e-05,1.0000000000000002e-06,0.9852813711821934,0.991,1000
6,36,random,6,ancilla,6,42,511,511,511,20440,21462,0.001,0.0001,0.07766443275768387,0.164,1000
6,36,random,6,ancilla,6,42,511,511,511,20440,21462,0.0001,1e-05,0.7745263659382643,0.819,1000
6,36,random,6,ancilla,6,42,511,511,511,20440,21462,1e-05,1.0000000000000002e-06,0.9747736041969252,0.982,1000
6,36,random,6,primitive,0,36,751,751,751,25534,27036,0.001,0.0001,0.03670275608589752,0.097,1000
6,36,random,6,primitive,0,36,751,751,751,25534,27036,0.0001,1e-05,0.7186038605775056,0.791,1000
6,36,random,6,primitive,0,36,751,751,751,25534,27036,1e-05,1.0000000000000002e-06,0.9674959401465515,0.972,1000
6,36,random,6,pipelined,0,36,671,671,671,22814,24156,0.001,0.0001,0.05219076051233807,0.139,1000
6,36,random,6,pipelined,0,36,671,671,671,22814,24156,0.0001,1e-05,0.7443495747744248,0.803,1000
6,36,random,6,pipelined,0,36,671,671,671,22814,24156,1e-05,1.0000000000000002e-06,0.9709075319298339,0.982,1000
6,36,random,7,1d,0,36,296,296,296,10064,10656,0.001,0.0001,0.27182455964461516,0.403,1000
6,36,random,7,1d,0,36,296,296,296,10064,10656,0.0001,1e-05,0.8778829721958644,0.906,1000
6,36,random,7,1d,0,36,296,296,296,10064,10656,1e-05,1.0000000000000002e-06,0.9870604257095694,0.993,1000
6,36,random,7,ancilla,6,42,506,506,506,20240,21252,0.001,0.0001,0.07963079607883065,0.167,1000
6,36,random,7,ancilla,6,42,506,506,506,20240,21252,0.0001,1e-05,0.7764651314438784,0.844,1000
6,36,random,7,ancilla,6,42,506,506,506,20240,21252,1e-05,1.0000000000000002e-06,0.9750173284034512,0.982,1000
6,36,random,7,primitive,0,36,746,746,746,25364,26856,0.001,0.0001,0.03751929003585944,0.086,1000
6,36,random,7,primitive,0,36,746,746,746,25364,26856,0.0001,1e-05,0.7201865534955874,0.795,1000
6,36,random,7,primitive,0,36,746,746,746,25364,26856,1e-05,1.0000000000000002e-06,0.9677088129926912,0.98,1000
6,36,random,7,pipelined,0,36,666,666,666,22644,23976,0.001,0.0001,0.053351859360961866,0.14,1000
6,36,random,7,pipelined,0,36,666,666,666,22644,23976,0.0001,1e-05,0.7459889714785088,0.791,1000
6,36,random,7,pipelined,0,36,666,666,666,22644,23976,1e-05,1.0000000000000002e-06,0.9711211554098756,0.978,1000
6,36,random,8,1d,0,36,337,337,337,11458,12132,0.001,0.0001,0.2269499191700738,0.36,1000
6,36,random,8,1d,0,36,337,337,337,11458,12132,0.0001,1e-05,0.8621877211984527,0.909,1000
6,36,random,8,1d,0,36,337,337,337,11458,12132,1e-05,1.0000000000000002e-06,0.9852813711821934,0.988,1000
6,36,random,8,ancilla,6,42,511,511,511,20440,21462,0.001,0.0001,0.07766443275768387,0.203,1000
6,36,random,8,ancilla,6,42,511,511,511,20440,21462,0.0001,1e-05,0.7745263659382643,0.838,1000
6,36,random,8,ancilla,6,42,511,511,511,20440,21462,1e-05,1.0000000000000002e-06,0.9747736041969252,0.981,1000
6,36,random,8,primitive,0,36,751,751,751,25534,27036,0.001,0.0001,0.03670275608589752,0.114,1000
6,36,random,8,primitive,0,36,751,751,751,25534,27036,0.0001,1e-05,0.7186038605775056,0.809,1000
6,36,random,8,primitive,0,36,751,751,751,25534,27036,1e-05,1.0000000000000002e-06,0.9674959401465515,0.972,1000
6,36,random,8,pipelined,0,36,671,671,671,22814,24156,0.001,0.0001,0.05219076051233807,0.144,1000
6,36,random,8,pipelined,0,36,671,671,671,22814,24156,0.0001,1e-05,0.7443495747744248,0.81,1000
6,36,random,8,pipelined,0,36,671,671,671,22814,24156,1e-05,1.0000000000000002e-06,0.9709075319298339,0.977,1000
6,36,random,9,1d,0,36,310,310,310,10540,11160,0.001,0.0001,0.2555830669470171,0.384,1000
6,36,random,9,1d,0,36,310,310,310,10540,11160,0.0001,1e-05,0.8724917529937638,0.918,1000
6,36,random,9,1d,0,36,310,310,310,10540,11160,1e-05,1.0000000000000002e-06,0.9864525827965751,0.993,1000
6,36,random,9,ancilla,6,42,508,508,508,20320,21336,0.001,0.0001,0.07883834599069765,0.162,1000
6,36,random,9,ancilla,6,42,508,508,508,20320,21336,0.0001,1e-05,0.7756890435554401,0.838,1000
6,36,random,9,ancilla,6,42,508,508,508,20320,21336,1e-05,1.0000000000000002e-06,0.9749198314090434,0.974,1000
6,36,random,9,primitive,0,36,748,748,748,25432,26928,0.001,0.0001,0.037190518917437625,0.109,1000
6,36,random,9,primitive,0,36,748,748,748,25432,26928,0.0001,1e-05,0.71955305846046,0.792,1000
6,36,random,9,primitive,0,36,748,748,748,25432,26928,1e-05,1.0000000000000002e-06,0.9676236582343424,0.977,1000
6,36,random,9,pipelined,0,36,668,668,668,22712,24048,0.001,0.0001,0.05288435183469412,0.126,1000
6,36,random,9,pipelined,0,36,668,668,668,22712,24048,0.0001,1e-05,0.7453327799578567,0.829,1000
6,36,random,9,pipelined,0,36,668,668,668,22712,24048,1e-05,1.0000000000000002e-06,0.9710357003781492,0.985,1000
6,36,random,10,1d,0,36,353,353,353,12002,12708,0.001,0.0001,0.21151980763597186,0.315,1000
6,36,random,10,1d,0,36,353,353,353,12002,12708,0.0001,1e-05,0.8561391435098152,0.883,1000
6,36,random,10,1d,0,36,353,353,353,12002,12708,1e-05,1.0000000000000002e-06,0.9845879761447025,0.991,1000
6,36,random,10,ancilla,6,42,513,513,513,20520,21546,0.001,0.0001,0.07689155103837143,0.175,1000
6,36,random,10,ancilla,6,42,513,513,513,20520,21546,0.0001,1e-05,0.7737522158733887,0.844,1000
6,36,random,10,ancilla,6,42,513,513,513,20520,21546,1e-05,1.0000000000000002e-06,0.9746761315737534,0.982,1000
6,36,random,10,primitive,0,36,753,753,753,25602,27108,0.001,0.0001,0.03638114002770478,0.104,1000
6,36,random,10,primitive,0,36,753,753,753,25602,27108,0.0001,1e-05,0.7179717577206978,0.799,1000
6,36,random,10,primitive,0,36,753,753,753,25602,27108,1e-05,1.0000000000000002e-06,0.9674108041202174,0.977,1000
6,36,random,10,pipelined,0,36,673,673,673,22882,24228,0.001,0.0001,0.05173342737281099,0.132,1000
6,36,random,10,pipelined,0,36,673,673,673,22882,24228,0.0001,1e-05,0.7436948253102339,0.814,1000
6,36,random,10,pipelined,0,36,673,673,673,22882,24228,1e-05,1.0000000000000002e-06,0.9708220956961752,0.978,1000
6,36,random,11,1d,0,36,249,249,249,8466,8964,0.001,0.0001,0.3342831415663296,0.44,1000
6,36,random,11,1d,0,36,249,249,249,8466,8964,0.0001,1e-05,0.8962268937923749,0.918,1000
6,36,random,11,1d,0,36,249,249,249,8466,8964,1e-05,1.0000000000000002e-06,0.9891037818835262,0.996,1000
6,36,random,11,ancilla,6,42,505,505,505,20200,21210,0.001,0.0001,0.08003000315397289,0.156,1000
6,36,random,11,ancilla,6,42,505,505,505,20200,21210,0.0001,1e-05,0.7768534665221624,0.83,1000
6,36,random,11,ancilla,6,42,505,505,505,20200,21210,1e-05,1.0000000000000002e-06,0.9750660805569193,0.983,1000
6,36,random,11,primitive,0,36,745,745,745,25330,26820,0.001,0.0001,0.03768476389378656,0.127,1000
6,36,random,11,primitive,0,36,745,745,745,25330,26820,0.0001,1e-05,0.7205035101310303,0.806,1000
6,36,random,11,primitive,0,36,745,745,745,25330,26820,1e-05,1.0000000000000002e-06,0.9677513931820594,0.98,1000
6,36,random,11,pipelined,0,36,665,665,665,22610,23940,0.001,0.0001,0.053587160668305524,0.123,1000
6,36,random,11,pipelined,0,36,665,665,665,22610,23940,0.0001,1e-05,0.7463172838488658,0.818,1000
6,36,random,11,pipelined,0,36,665,665,665,22610,23940,1e-05,1.0000000000000002e-06,0.9711638857458421,0.984,1000
6,36,random,12,1d,0,36,248,248,248,8432,8928,0.001,0.0001,0.3357574530744128,0.465,1000
6,36,random,12,1d,0,36,248,248,248,8432,8928,0.0001,1e-05,0.8966213264008028,0.926,1000
6,36,random,12,1d,0,36,248,248,248,8432,8928,1e-05,1.0000000000000002e-06,0.9891473034736696,0.991,1000
6,36,random,12,ancilla,6,42,500,500,500,20000,21000,0.001,0.0001,0.0820562596681256,0.172,1000
6,36,random,12,ancilla,6,42,500,500,500,20000,21000,0.0001,1e-05,0.778798057139146,0.846,1000
6,36,random,12,ancilla,6,42,500,500,500,20000,21000,1e-05,1.0000000000000002e-06,0.9753098778917786,0.987,1000
6,36,random,12,primitive,0,36,740,740,740,25160,26640,0.001,0.0001,0.038523144778414425,0.113,1000
6,36,random,12,primitive,0,36,740,740,740,25160,26640,0.0001,1e-05,0.7220903869424368,0.806,1000
6,36,random,12,primitive,0,36,740,740,740,25160,26640,1e-05,1.0000000000000002e-06,0.9679643222341349,0.978,1000
6,36,random,12,pipelined,0,36,660,660,660,22440,23760,0.001,0.0001,0.054779325525498565,0.151,1000
6,36,random,12,pipelined,0,36,660,660,660,22440,23760,0.0001,1e-05,0.7479610143443303,0.814,1000
6,36,random,12,pipelined,0,36,660,660,660,22440,23760,1e-05,1.0000000000000002e-06,0.9713775656300134,0.974,1000
6,36,random,13,1d,0,36,273,273,273,9282,9828,0.001,0.0001,0.3007779469778439,0.425,1000
6,36,random,13,1d,0,36,273,273,273,9282,9828,0.0001,1e-05,0.8868123904972235,0.931,1000
6,36,random,13,1d,0,36,273,273,273,9282,9828,1e-05,1.0000000000000002e-06,0.98805983799957,0.992,1000
6,36,random,13,ancilla,6,42,495,495,495,19800,20790,0.001,0.0001,0.08413381838519397,0.183,1000
6,36,random,13,ancilla,6,42,495,495,495,19800,20790,0.0001,1e-05,0.7807475153828194,0.852,1000
6,36,random,13,ancilla,6,42,495,495,495,19800,20790,1e-05,1.0000000000000002e-06,0.9755537361836761,0.982,1000
6,36,random,13,primitive,0,36,735,735,735,24990,26460,0.001,0.0001,0.03938017729927625,0.102,1000
6,36,random,13,primitive,0,36,735,735,735,24990,26460,0.0001,1e-05,0.7236807587791679,0.785,1000
6,36,random,13,primitive,0,36,735,735,735,24990,26460,1e-05,1.0000000000000002e-06,0.9681772981358264,0.977,1000
6,36,random,13,pipelined,0,36,655,655,655,22270,23580,0.001,0.0001,0.055998012725525244,0.136,1000
6,36,random,13,pipelined,0,36,655,655,655,22270,23580,0.0001,1e-05,0.7496083650828202,0.826,1000
6,36,random,13,pipelined,0,36,655,655,655,22270,23580,1e-05,1.0000000000000002e-06,0.9715912925290024,0.978,1000
6,36,random,14,1d,0,36,340,340,340,11560,12240,0.001,0.0001,0.22397341498528575,0.371,1000
6,36,random,14,1d,0,36,340,340,340,11560,12240,0.0001,1e-05,0.8610503669060229,0.901,1000
6,36,random,14,1d,0,36,340,340,340,11560,12240,1e-05,1.0000000000000002e-06,0.9851513224265718,0.989,1000
6,36,random,14,ancilla,6,42,508,508,508,20320,21336,0.001,0.0001,0.07883834599069765,0.195,1000
